DAY,MONTH,RAINFALL,WIND_DIRECTION,WIND_SPEED,YEAR
15,9,30.34,164.0,3.6,2057
24,8,20.2,45.0,4.0,2144
16,6,0.0,-15.0,3.9,2192
8,6,26.8,-15.0,3.9,2124
5,2,23.43,225.0,3.3,2171
12,1,14.82,76.0,3.5,2189
31,8,13.68,332.0,2.9,2020
6,8,0.25,-6.0,3.4,2108
10,7,23.02,55.0,3.8,2130
12,5,30.14,277.0,3.0,2152
28,4,30.33,65.0,3.0,2099
2,3,30.37,241.0,4.0,2165
8,11,21.1,217.0,3.3,2054
15,2,0.0,62.0,3.3,2063
6,11,28.35,26.0,4.0,2171
11,6,10.47,-15.0,4.0,2107
19,8,30.38,117.0,3.8,2037
4,12,1.77,-15.0,3.2,2021
18,11,17.31,90.0,2.5,2134
21,8,30.38,206.0,3.2,2185
1,11,21.7,291.0,3.1,2042
8,12,11.28,86.0,3.0,2154
11,3,1.13,133.0,3.0,2025
4,11,30.23,62.0,3.9,2167
22,7,26.39,24.0,3.7,2100
1,5,8.4,-15.0,3.5,2053
26,6,7.85,126.0,1.7,2170
25,8,15.88,182.0,3.3,2031
22,7,21.12,-15.0,3.8,2167
19,6,0.0,96.0,2.0,2068
26,10,0.0,185.0,3.9,2200
7,6,3.97,32.0,2.3,2146
22,10,25.25,183.0,2.5,2060
25,3,29.14,250.0,3.1,2053
25,9,16.99,280.0,2.1,2078
24,5,30.4,114.0,2.8,2124
8,5,22.58,140.0,3.8,2103
19,1,30.39,264.0,1.8,2112
18,12,3.37,48.0,4.0,2084
13,7,20.07,143.0,3.1,2181
16,10,30.3,224.0,3.8,2158
20,7,24.1,169.0,2.5,2118
12,10,24.58,79.0,4.0,2131
5,3,11.51,-15.0,4.0,2105
30,12,7.65,224.0,2.9,2197
20,7,30.39,51.0,4.0,2106
3,9,19.03,230.0,3.6,2070
2,2,0.0,105.0,3.4,2176
18,7,26.74,239.0,4.0,2088
22,8,30.39,336.0,3.7,2204
6,12,0.05,99.0,4.0,2140
6,7,14.54,100.0,3.7,2030
17,9,14.57,96.0,2.3,2085
31,8,0.0,126.0,3.7,2160
16,1,29.86,168.0,2.2,2116
27,6,22.4,179.0,2.2,2197
1,10,20.84,-13.0,2.5,2053
18,7,30.12,338.0,2.2,2170
26,6,30.22,64.0,3.9,2052
5,1,8.57,112.0,2.3,2094
1,4,9.05,86.0,3.9,2202
19,1,9.77,285.0,2.9,2177
28,9,14.22,-15.0,1.9,2130
29,3,11.0,148.0,1.7,2204
12,2,20.6,204.0,3.4,2135
2,12,30.39,146.0,3.9,2090
24,9,24.84,102.0,2.5,2134
2,8,30.12,191.0,1.5,2188
9,8,23.39,-10.0,3.7,2153
17,5,22.78,94.0,3.6,2163
27,6,0.0,150.0,2.7,2130
17,10,30.4,237.0,3.7,2173
8,9,23.34,208.0,2.4,2031
28,5,0.92,44.0,3.7,2034
16,5,10.59,25.0,2.8,2047
19,2,24.73,8.0,3.7,2174
13,3,18.97,279.0,3.9,2154
5,12,0.0,150.0,2.5,2196
2,5,30.26,300.0,1.7,2094
26,12,22.15,202.0,2.6,2033
8,1,28.98,151.0,3.7,2083
7,12,17.53,43.0,2.0,2193
30,1,2.66,121.0,3.0,2038
2,5,28.88,180.0,2.3,2041
17,3,4.47,2.0,1.7,2181
2,9,28.25,256.0,2.2,2205
8,2,30.4,200.0,2.9,2161
3,11,3.25,217.0,3.9,2096
30,6,10.59,7.0,2.5,2119
12,12,5.29,43.0,4.0,2028
29,10,15.36,115.0,3.9,2167
4,8,3.38,160.0,3.3,2111
8,7,15.22,104.0,4.0,2126
8,2,0.39,127.0,2.0,2139
18,6,30.38,329.0,3.5,2066
22,7,5.26,59.0,3.3,2194
10,5,23.07,250.0,2.0,2096
11,10,0.0,-0.0,3.6,2032
8,11,11.69,8.0,3.8,2176
23,10,15.72,147.0,3.2,2022
1,12,12.85,205.0,1.5,2071
28,7,30.35,33.0,4.0,2139
12,4,7.37,-15.0,3.2,2191
17,12,20.05,113.0,4.0,2078
2,10,0.0,30.0,3.7,2133
17,6,20.12,-15.0,3.3,2120
17,3,11.89,-15.0,1.6,2092
23,6,5.11,125.0,3.6,2036
5,1,7.16,350.0,3.5,2117
7,6,0.0,105.0,3.0,2185
18,4,21.07,161.0,3.9,2153
3,9,15.38,265.0,3.5,2059
9,6,14.93,-15.0,3.9,2201
26,10,4.39,196.0,2.7,2181
2,8,10.79,141.0,2.5,2123
14,8,30.3,-15.0,4.0,2039
11,8,16.91,194.0,3.7,2034
23,8,13.78,166.0,2.7,2028
29,11,20.98,-15.0,4.0,2179
10,10,29.07,163.0,3.3,2090
18,2,19.78,88.0,3.5,2081
24,6,0.0,-15.0,1.6,2021
18,7,-1.0,220.0,2.0,2021
22,2,0.0,-15.0,3.2,2142
24,1,23.2,252.0,2.7,2084
20,1,20.91,86.0,3.8,2180
7,2,0.0,119.0,3.0,2197
25,12,20.86,187.0,3.4,2033
6,6,14.24,115.0,4.0,2149
8,7,26.66,125.0,1.9,2186
6,5,30.39,126.0,3.9,2095
6,8,21.89,243.0,3.2,2131
11,7,23.65,-15.0,1.5,2076
22,7,30.4,295.0,1.3,2044
15,3,28.39,51.0,1.1,2069
3,9,1.6,200.0,2.0,2023
12,11,5.48,78.0,3.3,2199
6,2,29.12,26.0,3.8,2160
1,6,21.53,59.0,1.8,2048
27,3,21.37,-7.0,2.3,2201
5,1,15.23,70.0,1.7,2065
3,12,18.34,267.0,2.2,2172
22,12,30.38,145.0,3.9,2057
13,4,0.0,126.0,3.9,2024
20,10,11.77,-15.0,3.0,2121
7,9,25.16,247.0,2.0,2083
14,11,18.96,47.0,3.9,2073
17,6,30.4,34.0,4.0,2062
22,5,22.59,209.0,3.0,2122
28,9,30.4,291.0,3.4,2203
3,10,30.39,200.0,4.0,2098
22,11,22.01,290.0,4.0,2160
8,8,6.86,-15.0,4.0,2195
14,11,0.0,60.0,3.1,2036
4,5,30.38,28.0,3.9,2041
18,7,26.04,-15.0,3.9,2192
17,2,26.98,222.0,3.3,2107
12,2,22.99,115.0,3.4,2128
29,10,3.63,102.0,2.8,2188
15,4,5.82,73.0,3.0,2186
23,7,8.74,59.0,2.0,2165
14,4,30.4,202.0,3.9,2096
26,5,26.92,227.0,3.5,2060
24,6,5.65,-6.0,3.2,2025
6,5,0.0,-15.0,4.0,2157
13,12,30.39,105.0,4.0,2078
31,1,27.39,172.0,3.6,2086
6,7,0.6,360.0,1.0,2022
30,6,2.71,-15.0,3.9,2078
14,2,20.65,66.0,4.0,2022
12,2,0.0,-15.0,3.9,2184
20,1,30.39,163.0,3.8,2073
18,2,0.0,102.0,4.0,2139
30,6,30.38,104.0,3.8,2165
10,9,22.84,154.0,3.0,2022
30,6,28.1,61.0,3.9,2137
19,10,18.61,207.0,3.5,2023
29,7,22.45,118.0,1.2,2118
22,7,30.39,29.0,3.6,2151
28,9,20.99,210.0,3.9,2058
1,6,2.38,252.0,1.8,2083
7,8,12.84,-15.0,3.1,2048
15,8,22.08,74.0,2.6,2119
8,9,15.42,161.0,3.9,2114
27,6,2.44,75.0,4.0,2133
5,2,29.95,187.0,4.0,2110
9,7,0.0,134.0,3.6,2128
21,2,10.87,37.0,4.0,2146
28,6,29.82,286.0,2.6,2102
2,4,3.43,245.0,3.1,2204
21,10,29.25,87.0,4.0,2078
13,9,30.37,95.0,3.0,2194
3,4,0.0,53.0,2.0,2060
13,1,24.21,25.0,3.9,2183
23,4,24.36,-15.0,4.0,2185
12,3,14.4,166.0,2.6,2036
18,12,16.03,9.0,3.3,2170
10,3,16.56,175.0,4.0,2081
28,2,30.38,84.0,4.0,2138
30,3,0.0,-15.0,4.0,2085
12,1,30.4,40.0,4.0,2109
17,3,0.0,-11.0,3.7,2087
20,11,30.38,201.0,3.8,2034
3,11,0.0,-6.0,2.3,2089
19,4,21.16,122.0,3.3,2042
28,11,17.17,150.0,2.0,2141
2,1,28.95,208.0,1.9,2080
19,1,0.0,215.0,3.0,2057
10,6,27.72,-15.0,3.8,2182
5,9,3.01,135.0,3.9,2100
27,7,28.5,173.0,2.1,2035
9,5,7.76,47.0,3.4,2049
29,11,30.34,164.0,2.7,2024
7,7,19.02,40.0,2.4,2126
22,2,0.0,124.0,3.4,2035
27,2,30.37,28.0,4.0,2165
28,4,30.4,28.0,3.9,2195
25,5,20.49,60.0,4.0,2206
3,10,27.94,-15.0,4.0,2095
15,5,16.48,149.0,3.4,2138
7,9,0.0,106.0,3.7,2128
26,9,13.12,121.0,1.8,2089
15,12,10.88,49.0,2.4,2195
10,1,20.85,39.0,1.5,2090
11,4,26.95,114.0,4.0,2044
25,8,0.0,-15.0,1.4,2032
4,12,13.68,166.0,2.7,2040
31,3,12.41,166.0,2.5,2021
28,4,11.71,-15.0,4.0,2100
12,9,3.42,92.0,3.3,2058
19,12,30.39,359.0,3.6,2091
13,8,8.98,60.0,1.7,2064
13,1,13.9,-15.0,2.9,2187
27,3,0.0,90.0,1.0,2023
15,10,2.43,36.0,2.7,2052
27,1,30.25,283.0,3.9,2053
10,3,23.41,256.0,3.7,2101
7,2,14.9,105.0,1.6,2128
27,12,30.36,81.0,3.9,2195
14,11,0.0,37.0,3.4,2040
1,6,11.16,97.0,2.8,2024
14,2,2.56,221.0,2.9,2138
12,7,6.38,171.0,3.2,2053
16,1,6.32,69.0,3.5,2110
5,11,25.33,124.0,3.7,2188
11,4,0.0,-15.0,4.0,2148
26,9,12.85,101.0,3.0,2096
18,10,24.31,161.0,2.7,2196
11,3,19.1,360.0,1.0,2017
8,9,28.06,213.0,1.9,2046
19,2,29.46,166.0,4.0,2056
27,3,25.48,179.0,3.9,2059
3,8,0.0,151.0,3.1,2025
7,9,30.39,111.0,3.9,2023
16,6,28.32,125.0,3.5,2131
3,10,22.65,222.0,2.1,2117
4,7,30.4,55.0,3.9,2162
29,1,19.53,88.0,3.7,2046
15,7,12.21,151.0,0.9,2206
7,4,19.88,37.0,3.9,2080
10,2,23.93,81.0,1.9,2109
25,5,6.38,-7.0,3.9,2064
21,8,28.2,118.0,2.7,2080
23,2,18.02,136.0,3.9,2197
13,11,19.35,1.0,1.1,2190
23,7,0.0,109.0,2.7,2177
25,8,25.57,123.0,1.8,2111
12,1,-1.0,40.0,1.0,2022
15,8,25.49,254.0,1.5,2035
1,5,30.4,328.0,3.5,2195
21,11,17.73,251.0,2.9,2117
27,2,19.13,31.0,3.0,2180
1,6,29.64,-15.0,3.7,2202
30,11,5.98,196.0,3.9,2178
29,8,9.34,131.0,3.3,2085
31,10,12.2,63.0,2.6,2090
7,1,11.38,59.0,3.9,2170
14,12,27.09,9.0,4.0,2077
3,11,30.39,297.0,0.1,2043
24,8,30.08,224.0,3.3,2029
8,1,30.4,262.0,3.7,2046
17,3,27.07,216.0,3.9,2113
7,5,3.56,-5.0,1.1,2048
24,12,20.83,147.0,3.3,2025
27,2,7.93,104.0,3.4,2063
24,1,14.57,-2.0,4.0,2026
15,11,21.81,238.0,3.0,2172
14,10,19.28,-15.0,4.0,2186
6,9,15.61,91.0,1.4,2096
21,3,24.51,103.0,3.8,2115
8,4,30.33,139.0,3.7,2154
6,1,21.04,147.0,3.7,2199
3,4,17.17,58.0,3.6,2183
30,10,4.26,-15.0,2.2,2193
30,12,16.53,-8.0,3.6,2143
17,1,30.35,-15.0,3.2,2099
21,3,30.39,241.0,3.2,2053
25,8,29.68,38.0,3.7,2043
22,6,20.82,175.0,2.3,2132
26,11,16.1,24.0,3.1,2131
23,2,26.14,111.0,2.6,2103
2,6,0.0,207.0,3.4,2172
25,1,29.86,100.0,3.5,2136
27,11,30.4,82.0,4.0,2197
7,11,10.0,40.0,1.0,2023
5,5,21.89,197.0,4.0,2201
3,12,0.2,120.0,1.0,2017
13,8,7.35,-15.0,3.8,2068
10,4,1.95,148.0,3.4,2091
24,10,23.79,291.0,3.3,2092
10,1,9.06,208.0,3.3,2066
8,12,30.05,-15.0,4.0,2120
19,3,24.05,108.0,3.9,2192
1,4,22.12,144.0,1.9,2070
11,2,7.69,116.0,3.3,2119
9,3,0.0,110.0,2.0,2019
5,6,21.66,127.0,3.9,2156
24,9,11.52,38.0,2.4,2114
1,6,0.0,-15.0,3.6,2044
4,4,24.04,244.0,2.9,2135
10,10,28.92,-8.0,3.9,2205
17,5,30.35,127.0,3.8,2073
3,3,24.97,20.0,3.8,2174
10,10,25.52,138.0,3.7,2164
7,10,17.34,-15.0,4.0,2125
14,3,0.0,36.0,2.6,2115
26,9,15.44,94.0,3.9,2143
8,9,19.37,167.0,2.5,2024
6,12,0.0,113.0,2.0,2133
12,12,3.62,122.0,4.0,2087
2,6,0.0,54.0,1.1,2031
21,9,0.0,211.0,2.6,2170
5,2,19.31,30.0,3.7,2066
6,5,30.4,165.0,3.9,2057
24,6,5.65,95.0,3.5,2120
9,8,17.45,-15.0,4.0,2046
11,7,21.49,45.0,3.1,2050
20,9,14.06,22.0,3.5,2063
1,3,9.03,107.0,3.1,2114
30,1,0.0,118.0,3.6,2072
5,2,28.93,106.0,2.5,2148
3,4,17.2,172.0,2.4,2160
11,3,27.95,192.0,3.9,2129
21,4,13.02,27.0,3.6,2179
30,4,15.95,266.0,1.5,2107
5,6,14.38,-15.0,3.4,2048
29,7,15.05,70.0,3.5,2171
11,2,29.79,143.0,3.9,2192
23,5,19.61,231.0,3.0,2196
29,6,23.77,-15.0,3.6,2186
4,5,30.4,278.0,2.9,2124
26,3,30.38,171.0,3.0,2095
29,6,15.04,214.0,4.0,2122
3,8,27.2,144.0,3.2,2072
15,5,0.0,30.0,3.0,2174
12,7,14.67,124.0,2.5,2072
8,12,21.76,155.0,2.3,2159
22,11,30.38,-15.0,3.5,2032
22,1,2.92,142.0,3.8,2161
30,12,27.18,150.0,3.5,2092
30,10,14.43,-15.0,2.8,2121
17,9,3.85,-15.0,2.8,2022
26,5,4.96,95.0,3.2,2126
26,10,24.98,244.0,1.9,2145
23,10,9.49,76.0,2.4,2078
2,5,0.0,-15.0,3.9,2020
23,7,0.0,51.0,3.5,2176
2,7,4.96,65.0,3.8,2118
3,1,5.37,30.0,2.9,2089
7,4,29.86,220.0,1.8,2131
23,3,26.63,351.0,3.0,2125
5,9,0.0,8.0,1.1,2025
28,4,19.22,70.0,3.7,2179
5,3,8.53,177.0,3.0,2164
3,4,30.38,36.0,4.0,2041
15,3,13.93,31.0,2.3,2132
17,10,30.4,250.0,2.5,2060
13,6,0.0,120.0,1.0,2017
21,3,24.28,45.0,3.8,2128
22,1,0.0,23.0,4.0,2043
7,2,0.0,97.0,3.9,2106
8,1,14.48,7.0,1.7,2091
5,7,21.31,54.0,3.9,2206
22,4,23.81,148.0,2.8,2060
9,6,30.4,91.0,2.9,2188
1,11,19.49,182.0,4.0,2092
2,5,30.4,208.0,3.5,2156
25,2,21.5,160.0,3.9,2032
15,10,9.01,102.0,4.0,2091
29,8,9.15,8.0,3.3,2190
7,5,29.1,218.0,4.0,2119
19,4,6.57,181.0,3.4,2097
13,11,18.42,136.0,2.3,2097
12,2,21.84,162.0,3.4,2165
10,10,18.51,139.0,3.9,2168
17,7,23.91,19.0,3.9,2042
26,2,17.96,247.0,3.1,2066
31,3,0.0,-15.0,2.9,2164
6,3,20.33,-15.0,3.7,2115
26,7,4.67,84.0,3.6,2052
20,5,7.9,90.0,1.0,2017
4,6,25.21,173.0,3.7,2107
24,7,28.86,171.0,2.7,2049
4,3,19.06,231.0,3.8,2189
6,6,8.69,172.0,2.4,2143
11,10,19.29,309.0,3.1,2040
4,5,0.0,85.0,3.6,2060
20,7,9.65,177.0,2.2,2024
5,7,28.89,-15.0,4.0,2098
30,7,30.4,260.0,3.4,2054
15,9,30.01,-6.0,3.6,2159
28,11,30.4,243.0,3.7,2075
22,10,5.33,10.0,1.8,2033
3,12,16.03,-15.0,4.0,2160
1,11,4.98,33.0,3.7,2070
26,2,6.5,235.0,3.1,2039
2,1,13.63,-15.0,3.8,2159
6,8,-1.0,220.0,1.0,2017
14,11,23.17,195.0,2.4,2196
8,3,30.39,172.0,3.9,2032
5,4,27.39,119.0,3.3,2206
22,7,2.42,63.0,3.4,2201
1,8,30.38,320.0,3.5,2139
5,3,30.13,95.0,3.7,2042
24,7,15.41,66.0,3.1,2040
1,8,30.26,264.0,3.2,2092
28,4,30.13,-15.0,3.7,2039
13,7,0.0,16.0,3.2,2184
30,11,11.78,180.0,2.7,2199
5,10,5.06,-15.0,3.6,2121
29,1,13.02,249.0,2.4,2033
17,2,0.42,202.0,2.4,2109
12,4,29.08,243.0,2.3,2150
13,10,23.26,-15.0,4.0,2077
10,2,1.54,5.0,3.6,2054
4,6,23.81,82.0,3.0,2109
22,1,22.95,60.0,3.6,2023
21,10,0.0,105.0,2.2,2091
6,10,21.8,177.0,2.8,2089
5,4,28.2,262.0,3.7,2116
17,11,30.39,40.0,3.9,2113
15,6,25.66,242.0,3.7,2135
6,9,0.0,135.0,2.7,2077
29,9,10.67,39.0,3.0,2093
3,7,30.38,13.0,4.0,2066
3,5,0.0,22.0,3.6,2203
6,10,0.0,62.0,2.1,2071
6,4,25.86,222.0,3.7,2063
5,7,19.76,100.0,2.4,2136
11,1,28.23,177.0,3.4,2049
29,9,26.33,159.0,4.0,2024
28,5,10.47,100.0,2.4,2190
2,11,0.0,60.0,1.0,2017
24,6,0.0,7.0,4.0,2045
23,2,8.65,107.0,2.8,2189
17,10,2.62,19.0,3.1,2130
25,8,30.38,103.0,3.5,2187
26,6,22.21,175.0,2.6,2127
29,5,14.58,174.0,4.0,2101
26,12,0.0,-2.0,3.9,2038
30,11,14.81,328.0,2.7,2172
2,7,24.98,37.0,4.0,2087
3,11,27.17,-15.0,3.9,2114
9,7,29.39,77.0,3.7,2085
18,4,1.27,151.0,3.3,2189
9,6,18.63,-15.0,2.1,2170
5,1,0.0,-15.0,4.0,2168
7,12,30.18,166.0,4.0,2073
24,6,19.13,203.0,3.6,2153
12,4,6.61,153.0,2.3,2110
6,4,20.11,-4.0,3.5,2090
19,4,0.0,84.0,2.8,2144
10,8,19.62,183.0,3.7,2025
24,10,18.82,35.0,4.0,2134
21,8,2.2,224.0,2.4,2126
27,11,9.08,192.0,4.0,2136
21,11,23.55,130.0,3.5,2053
22,10,22.05,206.0,3.2,2121
21,9,1.2,270.0,1.0,2020
27,2,0.0,85.0,3.3,2047
10,11,0.0,207.0,3.5,2088
13,11,0.4,40.0,1.0,2017
27,1,0.0,-6.0,2.9,2061
19,6,23.96,118.0,3.7,2052
20,4,30.28,338.0,3.8,2072
24,8,0.0,19.0,2.9,2073
17,5,30.26,187.0,3.7,2067
1,1,14.33,139.0,3.1,2139
3,9,19.05,235.0,1.8,2094
23,9,13.87,254.0,1.2,2159
31,7,0.0,149.0,3.3,2100
12,12,28.71,159.0,3.9,2191
10,4,28.54,39.0,3.7,2027
21,5,23.84,170.0,3.9,2115
7,2,17.07,201.0,2.4,2039
8,11,0.0,180.0,2.0,2019
5,4,30.39,303.0,2.4,2163
8,4,8.76,43.0,3.9,2183
22,4,27.42,137.0,3.3,2113
6,7,30.38,226.0,3.5,2121
18,4,0.66,73.0,2.9,2144
13,3,23.25,-15.0,3.9,2180
16,10,0.0,90.0,1.0,2020
15,8,22.92,224.0,3.7,2066
9,8,23.93,316.0,2.2,2106
6,2,0.0,360.0,1.0,2018
15,12,25.61,96.0,3.0,2041
26,2,21.52,314.0,3.9,2099
23,11,8.4,160.0,2.8,2025
26,8,30.23,180.0,3.6,2122
2,1,2.93,81.0,2.2,2152
23,7,29.7,165.0,3.9,2033
24,2,20.24,180.0,3.8,2197
15,1,20.54,1.0,3.6,2054
23,8,16.13,186.0,3.9,2141
21,8,4.33,-15.0,3.2,2174
5,11,30.38,124.0,3.9,2141
4,10,13.56,207.0,3.3,2066
2,11,29.99,186.0,1.8,2085
22,12,19.03,131.0,2.7,2096
25,4,25.29,149.0,4.0,2197
25,8,8.1,90.0,3.0,2113
15,11,19.78,104.0,2.3,2064
27,5,16.16,67.0,3.7,2082
23,2,17.21,232.0,2.8,2023
26,4,30.4,160.0,4.0,2195
31,12,30.28,-15.0,4.0,2121
16,3,14.34,105.0,2.6,2078
8,12,30.38,51.0,4.0,2172
29,12,30.14,68.0,4.0,2172
10,8,0.0,3.0,3.5,2149
17,7,0.0,90.0,2.0,2020
29,3,30.22,176.0,1.8,2154
11,5,27.53,152.0,3.4,2092
1,3,29.45,245.0,2.4,2054
16,4,8.19,-9.0,3.9,2113
4,6,30.38,99.0,3.3,2025
4,11,28.66,-13.0,4.0,2110
25,8,10.94,222.0,2.3,2193
14,7,17.42,296.0,3.0,2112
14,9,30.4,143.0,3.8,2170
21,11,17.02,169.0,3.9,2038
6,2,0.0,3.0,3.9,2186
20,7,2.19,82.0,4.0,2140
19,11,5.94,102.0,2.8,2074
15,6,21.31,160.0,3.6,2114
25,8,26.21,139.0,1.7,2162
16,6,17.53,-15.0,3.9,2036
11,10,10.71,116.0,3.9,2053
22,1,0.0,70.0,1.0,2022
19,6,17.62,102.0,3.8,2170
25,1,21.53,135.0,2.4,2120
20,1,17.81,-4.0,3.8,2053
5,2,19.48,24.0,1.4,2103
9,9,0.0,48.0,3.4,2025
19,2,0.0,183.0,3.1,2086
27,8,18.71,128.0,4.0,2132
9,11,0.0,31.0,4.0,2179
30,4,30.4,170.0,3.8,2103
30,8,26.77,165.0,2.2,2163
15,2,29.54,296.0,2.8,2101
3,6,4.29,50.0,3.9,2167
17,6,30.29,251.0,2.4,2190
16,3,30.2,78.0,3.7,2202
10,1,0.0,-8.0,3.6,2037
28,6,23.56,174.0,2.4,2058
11,3,0.0,74.0,2.6,2202
19,5,16.23,208.0,3.1,2124
25,2,29.2,147.0,3.9,2204
10,2,12.38,-15.0,2.0,2081
2,11,30.4,263.0,3.6,2046
17,11,20.97,53.0,2.0,2130
17,5,20.7,241.0,3.6,2142
12,12,8.76,21.0,3.9,2194
1,6,0.0,67.0,3.4,2153
13,3,30.13,317.0,2.9,2197
27,6,13.63,202.0,2.2,2058
14,8,26.68,-15.0,4.0,2177
16,4,0.0,76.0,1.5,2127
22,2,13.58,201.0,3.7,2162
27,3,25.02,110.0,3.0,2174
8,8,30.25,232.0,3.8,2106
10,1,3.29,140.0,2.0,2053
27,1,0.0,-15.0,1.3,2204
24,9,10.96,294.0,3.9,2073
13,5,16.42,249.0,3.6,2071
21,8,23.0,235.0,1.3,2023
2,9,3.9,108.0,2.5,2202
24,7,29.9,325.0,3.9,2163
4,8,30.05,215.0,3.9,2045
19,5,14.8,31.0,3.8,2107
8,2,23.58,244.0,2.8,2069
20,3,7.27,64.0,2.3,2129
1,10,19.1,166.0,3.7,2183
11,8,0.0,34.0,3.9,2202
14,6,0.0,53.0,4.0,2037
1,10,29.5,-15.0,2.5,2127
24,5,29.21,301.0,3.3,2075
16,2,0.0,97.0,3.1,2023
23,5,25.09,175.0,2.1,2040
10,11,0.0,67.0,2.5,2081
15,10,29.8,3.0,3.8,2173
7,2,0.0,80.0,3.2,2059
9,7,20.44,-15.0,3.9,2132
14,2,24.75,179.0,3.9,2163
2,4,29.44,222.0,3.1,2025
13,12,9.78,217.0,3.8,2094
11,1,16.46,285.0,2.4,2121
8,11,30.31,24.0,3.5,2169
9,12,27.96,255.0,2.0,2099
18,1,0.0,70.0,3.6,2165
4,7,8.45,142.0,3.6,2107
10,5,15.67,212.0,1.7,2070
9,6,5.25,68.0,2.0,2104
13,11,26.21,269.0,3.8,2192
27,10,12.07,161.0,3.7,2204
13,12,6.76,-11.0,1.9,2160
20,9,29.92,56.0,3.9,2190
21,8,9.75,19.0,2.0,2073
25,1,8.85,53.0,1.6,2187
12,7,0.0,39.0,2.8,2150
28,2,8.16,85.0,2.7,2142
21,4,0.0,130.0,2.9,2056
29,12,24.87,182.0,2.2,2040
8,2,28.24,-15.0,3.6,2179
6,3,9.79,68.0,4.0,2137
27,8,24.99,-8.0,4.0,2115
25,2,29.26,-15.0,3.2,2081
25,9,1.3,88.0,3.3,2024
14,4,6.97,67.0,2.3,2098
14,2,20.09,36.0,3.6,2159
26,9,15.19,-15.0,2.8,2186
17,10,21.15,112.0,3.4,2038
25,9,20.34,-15.0,4.0,2150
14,2,27.13,258.0,3.5,2057
2,5,9.93,-15.0,4.0,2168
30,1,0.0,106.0,3.6,2030
26,2,2.39,167.0,3.8,2133
29,1,15.6,192.0,2.7,2038
10,3,1.15,85.0,3.2,2065
14,2,5.04,38.0,3.7,2076
17,7,0.0,188.0,3.5,2189
28,9,23.7,90.0,3.6,2195
23,1,8.69,170.0,3.3,2124
17,4,0.0,35.0,3.5,2023
11,11,30.28,-15.0,4.0,2151
23,11,24.34,80.0,3.9,2035
28,11,23.85,212.0,1.6,2043
1,3,0.0,25.0,4.0,2189
3,10,30.38,-15.0,3.9,2028
11,9,0.0,-9.0,2.6,2124
4,4,25.35,107.0,3.9,2195
11,8,0.0,30.0,1.4,2178
7,3,23.75,-15.0,3.7,2166
25,4,9.56,58.0,4.0,2078
2,7,17.12,275.0,3.6,2133
12,10,21.6,43.0,3.9,2084
14,1,0.0,85.0,3.9,2139
14,2,30.32,161.0,3.0,2165
17,1,30.4,267.0,2.5,2021
26,7,16.54,131.0,2.3,2133
17,11,17.4,93.0,2.7,2164
20,2,0.0,58.0,2.6,2149
25,12,25.62,-15.0,4.0,2085
29,8,20.72,299.0,3.9,2070
21,2,30.23,2.0,4.0,2203
18,5,1.13,157.0,1.8,2051
25,5,30.38,-15.0,4.0,2035
7,7,29.87,200.0,3.5,2171
24,11,25.85,165.0,2.4,2027
6,2,19.65,-15.0,2.2,2180
4,10,0.0,96.0,2.3,2042
23,9,26.0,235.0,1.6,2195
29,10,29.28,293.0,1.7,2128
19,5,10.13,105.0,2.4,2064
21,1,18.79,181.0,3.7,2055
23,5,30.4,81.0,2.6,2071
25,1,19.46,161.0,2.5,2155
13,12,0.0,172.0,2.1,2189
20,10,30.31,-15.0,3.8,2135
7,4,29.45,113.0,3.8,2027
27,11,6.53,150.0,2.7,2085
14,3,0.0,131.0,3.0,2117
23,6,16.42,119.0,4.0,2145
16,12,0.29,91.0,2.5,2097
17,4,5.81,34.0,3.3,2022
15,5,20.06,155.0,2.7,2179
15,7,30.4,274.0,2.3,2027
28,8,23.78,75.0,3.3,2028
19,6,7.46,47.0,3.5,2077
4,8,0.66,13.0,4.0,2028
17,10,8.34,-15.0,3.9,2127
13,12,15.3,40.0,3.5,2159
25,2,11.09,-15.0,3.2,2067
21,1,0.0,223.0,2.8,2183
20,8,0.0,18.0,3.7,2083
8,4,0.27,12.0,3.9,2040
15,8,30.39,-15.0,3.8,2037
24,1,28.96,129.0,2.4,2203
9,4,25.23,159.0,2.1,2029
14,3,2.59,184.0,3.5,2118
3,6,14.42,180.0,1.7,2083
1,9,8.76,162.0,1.9,2026
8,12,20.74,171.0,3.9,2069
22,2,26.42,159.0,3.6,2124
18,9,30.4,271.0,3.4,2055
9,12,30.38,45.0,3.8,2096
8,6,28.91,163.0,3.5,2100
17,6,28.03,92.0,2.4,2059
3,4,0.0,66.0,3.6,2186
8,6,27.94,79.0,2.4,2079
28,7,27.43,161.0,4.0,2143
10,11,6.84,153.0,2.4,2101
7,3,26.92,150.0,4.0,2039
1,9,28.82,22.0,4.0,2095
12,10,19.88,331.0,2.8,2172
5,7,15.71,79.0,3.3,2079
9,3,13.7,174.0,3.6,2085
10,11,29.83,179.0,3.0,2113
28,6,19.29,95.0,4.0,2045
28,2,22.1,130.0,3.9,2140
14,6,30.4,281.0,3.8,2102
13,5,30.4,299.0,4.0,2032
10,10,10.52,22.0,2.4,2046
30,10,15.84,219.0,3.8,2057
16,7,0.0,-14.0,2.7,2150
10,12,16.49,-15.0,3.6,2033
1,2,13.74,63.0,3.5,2202
